source_file_id,file_name,source_system,receipt_status,record_count,control_total,expected_date,received_timestamp,validation_status
208,CUST_BAL_20240303.csv,Custodian_Bank,RECEIVED,50,-694.25,2024-03-03,2024-03-03 06:00:00,VALIDATED
209,CUST_BAL_20211024.csv,Custodian_Bank,RECEIVED,50,-801.07,2021-10-24,2021-10-24 06:00:00,VALIDATED
210,CUST_BAL_20230614.csv,Custodian_Bank,RECEIVED,50,-459.03,2023-06-14,2023-06-14 06:00:00,VALIDATED
211,CUST_BAL_20220619.csv,Custodian_Bank,RECEIVED,50,-780.51,2022-06-19,2022-06-19 06:00:00,VALIDATED
212,CUST_BAL_20210920.csv,Custodian_Bank,RECEIVED,50,-803.68,2021-09-20,2021-09-20 06:00:00,VALIDATED
213,CUST_BAL_20210903.csv,Custodian_Bank,RECEIVED,50,-756.44,2021-09-03,2021-09-03 06:00:00,VALIDATED
214,CUST_BAL_20221023.csv,Custodian_Bank,RECEIVED,50,-574.12,2022-10-23,2022-10-23 06:00:00,VALIDATED
215,CUST_BAL_20210528.csv,Custodian_Bank,RECEIVED,50,-716.71,2021-05-28,2021-05-28 06:00:00,VALIDATED
216,CUST_BAL_20240128.csv,Custodian_Bank,RECEIVED,50,-670.39,2024-01-28,2024-01-28 06:00:00,VALIDATED
217,CUST_BAL_20230817.csv,Custodian_Bank,RECEIVED,50,-676.88,2023-08-17,2023-08-17 06:00:00,VALIDATED
218,CUST_BAL_20230208.csv,Custodian_Bank,RECEIVED,50,-777.67,2023-02-08,2023-02-08 06:00:00,VALIDATED
219,CUST_BAL_20230501.csv,Custodian_Bank,RECEIVED,50,-703.35,2023-05-01,2023-05-01 06:00:00,VALIDATED
220,CUST_BAL_20211207.csv,Custodian_Bank,RECEIVED,50,-738.36,2021-12-07,2021-12-07 06:00:00,VALIDATED
221,CUST_BAL_20230912.csv,Custodian_Bank,RECEIVED,50,-765.29,2023-09-12,2023-09-12 06:00:00,VALIDATED
222,CUST_BAL_20240326.csv,Custodian_Bank,RECEIVED,50,-660.21,2024-03-26,2024-03-26 06:00:00,VALIDATED
223,CUST_BAL_20201212.csv,Custodian_Bank,RECEIVED,50,-680.33,2020-12-12,2020-12-12 06:00:00,VALIDATED
224,CUST_BAL_20210830.csv,Custodian_Bank,RECEIVED,50,-743.29,2021-08-30,2021-08-30 06:00:00,VALIDATED
225,CUST_BAL_20240207.csv,Custodian_Bank,RECEIVED,50,-677.56,2024-02-07,2024-02-07 06:00:00,VALIDATED
226,CUST_BAL_20240425.csv,Custodian_Bank,RECEIVED,50,-719.35,2024-04-25,2024-04-25 06:00:00,VALIDATED
227,CUST_BAL_20210518.csv,Custodian_Bank,RECEIVED,50,-707.07,2021-05-18,2021-05-18 06:00:00,VALIDATED
228,CUST_BAL_20230619.csv,Custodian_Bank,RECEIVED,50,-331.86,2023-06-19,2023-06-19 06:00:00,VALIDATED
229,CUST_BAL_20210323.csv,Custodian_Bank,RECEIVED,50,-667.7,2021-03-23,2021-03-23 06:00:00,VALIDATED
230,CUST_BAL_20230322.csv,Custodian_Bank,RECEIVED,50,-781.94,2023-03-22,2023-03-22 06:00:00,VALIDATED
231,CUST_BAL_20210614.csv,Custodian_Bank,RECEIVED,50,-784.4,2021-06-14,2021-06-14 06:00:00,VALIDATED
232,CUST_BAL_20210413.csv,Custodian_Bank,RECEIVED,50,-715.22,2021-04-13,2021-04-13 06:00:00,VALIDATED
233,CUST_BAL_20230219.csv,Custodian_Bank,RECEIVED,50,-771.98,2023-02-19,2023-02-19 06:00:00,VALIDATED
234,CUST_BAL_20230825.csv,Custodian_Bank,RECEIVED,50,-778.14,2023-08-25,2023-08-25 06:00:00,VALIDATED
235,CUST_BAL_20220123.csv,Custodian_Bank,RECEIVED,50,-751.19,2022-01-23,2022-01-23 06:00:00,VALIDATED
236,CUST_BAL_20240221.csv,Custodian_Bank,RECEIVED,50,-663.51,2024-02-21,2024-02-21 06:00:00,VALIDATED
237,CUST_BAL_20221019.csv,Custodian_Bank,RECEIVED,50,-774.12,2022-10-19,2022-10-19 06:00:00,VALIDATED
238,CUST_BAL_20220218.csv,Custodian_Bank,RECEIVED,50,-547.88,2022-02-18,2022-02-18 06:00:00,VALIDATED
239,CUST_BAL_20220922.csv,Custodian_Bank,RECEIVED,50,-551.25,2022-09-22,2022-09-22 06:00:00,VALIDATED
240,CUST_BAL_20210324.csv,Custodian_Bank,RECEIVED,50,-667.7,2021-03-24,2021-03-24 06:00:00,VALIDATED
241,CUST_BAL_20210718.csv,Custodian_Bank,RECEIVED,50,-584.46,2021-07-18,2021-07-18 06:00:00,VALIDATED
242,CUST_BAL_20210925.csv,Custodian_Bank,RECEIVED,50,-370.14,2021-09-25,2021-09-25 06:00:00,VALIDATED
243,CUST_BAL_20220419.csv,Custodian_Bank,RECEIVED,50,-718.38,2022-04-19,2022-04-19 06:00:00,VALIDATED
244,CUST_BAL_20231118.csv,Custodian_Bank,RECEIVED,50,-779.78,2023-11-18,2023-11-18 06:00:00,VALIDATED
245,CUST_BAL_20230402.csv,Custodian_Bank,RECEIVED,50,-723.06,2023-04-02,2023-04-02 06:00:00,VALIDATED
246,CUST_BAL_20220824.csv,Custodian_Bank,RECEIVED,50,-777.57,2022-08-24,2022-08-24 06:00:00,VALIDATED
247,CUST_BAL_20200728.csv,Custodian_Bank,RECEIVED,50,35.24,2020-07-28,2020-07-28 06:00:00,VALIDATED
248,CUST_BAL_20230513.csv,Custodian_Bank,RECEIVED,50,-747.59,2023-05-13,2023-05-13 06:00:00,VALIDATED
249,CUST_BAL_20210628.csv,Custodian_Bank,RECEIVED,50,-776.47,2021-06-28,2021-06-28 06:00:00,VALIDATED
250,CUST_BAL_20201004.csv,Custodian_Bank,RECEIVED,50,44.72,2020-10-04,2020-10-04 06:00:00,VALIDATED
251,CUST_BAL_20220110.csv,Custodian_Bank,RECEIVED,50,-671.71,2022-01-10,2022-01-10 06:00:00,VALIDATED
252,CUST_BAL_20210220.csv,Custodian_Bank,RECEIVED,50,-732.21,2021-02-20,2021-02-20 06:00:00,VALIDATED
253,CUST_BAL_20230902.csv,Custodian_Bank,RECEIVED,50,-670.08,2023-09-02,2023-09-02 06:00:00,VALIDATED
254,CUST_BAL_20221213.csv,Custodian_Bank,RECEIVED,50,-755.39,2022-12-13,2022-12-13 06:00:00,VALIDATED
255,CUST_BAL_20240125.csv,Custodian_Bank,RECEIVED,50,-670.42,2024-01-25,2024-01-25 06:00:00,VALIDATED
256,CUST_BAL_20210211.csv,Custodian_Bank,RECEIVED,50,-685.85,2021-02-11,2021-02-11 06:00:00,VALIDATED
257,CUST_BAL_20211009.csv,Custodian_Bank,RECEIVED,50,-757.37,2021-10-09,2021-10-09 06:00:00,VALIDATED
258,CUST_BAL_20240327.csv,Custodian_Bank,RECEIVED,50,-585.05,2024-03-27,2024-03-27 06:00:00,VALIDATED
259,CUST_BAL_20211229.csv,Custodian_Bank,RECEIVED,50,-787.31,2021-12-29,2021-12-29 06:00:00,VALIDATED
260,CUST_BAL_20230220.csv,Custodian_Bank,RECEIVED,50,-746.13,2023-02-20,2023-02-20 06:00:00,VALIDATED
261,CUST_BAL_20210509.csv,Custodian_Bank,RECEIVED,50,-744.74,2021-05-09,2021-05-09 06:00:00,VALIDATED
262,CUST_BAL_20210712.csv,Custodian_Bank,RECEIVED,50,-755.0,2021-07-12,2021-07-12 06:00:00,VALIDATED
263,CUST_BAL_20201125.csv,Custodian_Bank,RECEIVED,50,-689.52,2020-11-25,2020-11-25 06:00:00,VALIDATED
264,CUST_BAL_20220613.csv,Custodian_Bank,RECEIVED,50,-756.04,2022-06-13,2022-06-13 06:00:00,VALIDATED
265,CUST_BAL_20201108.csv,Custodian_Bank,RECEIVED,50,-677.27,2020-11-08,2020-11-08 06:00:00,VALIDATED
266,CUST_BAL_20240304.csv,Custodian_Bank,RECEIVED,50,-689.03,2024-03-04,2024-03-04 06:00:00,VALIDATED
267,CUST_BAL_20210112.csv,Custodian_Bank,RECEIVED,50,-645.31,2021-01-12,2021-01-12 06:00:00,VALIDATED
268,CUST_BAL_20230910.csv,Custodian_Bank,RECEIVED,50,-751.3,2023-09-10,2023-09-10 06:00:00,VALIDATED
269,CUST_BAL_20210501.csv,Custodian_Bank,RECEIVED,50,-735.49,2021-05-01,2021-05-01 06:00:00,VALIDATED
270,CUST_BAL_20210605.csv,Custodian_Bank,RECEIVED,50,-705.94,2021-06-05,2021-06-05 06:00:00,VALIDATED
271,CUST_BAL_20220215.csv,Custodian_Bank,RECEIVED,50,-647.99,2022-02-15,2022-02-15 06:00:00,VALIDATED
272,CUST_BAL_20210904.csv,Custodian_Bank,RECEIVED,50,-756.44,2021-09-04,2021-09-04 06:00:00,VALIDATED
273,CUST_BAL_20221230.csv,Custodian_Bank,RECEIVED,50,-757.82,2022-12-30,2022-12-30 06:00:00,VALIDATED
274,CUST_BAL_20210312.csv,Custodian_Bank,RECEIVED,50,-734.85,2021-03-12,2021-03-12 06:00:00,VALIDATED
275,CUST_BAL_20201113.csv,Custodian_Bank,RECEIVED,50,-652.69,2020-11-13,2020-11-13 06:00:00,VALIDATED
276,CUST_BAL_20210326.csv,Custodian_Bank,RECEIVED,50,-682.39,2021-03-26,2021-03-26 06:00:00,VALIDATED
277,CUST_BAL_20231215.csv,Custodian_Bank,RECEIVED,50,-676.26,2023-12-15,2023-12-15 06:00:00,VALIDATED
278,CUST_BAL_20230925.csv,Custodian_Bank,RECEIVED,50,-750.84,2023-09-25,2023-09-25 06:00:00,VALIDATED
279,CUST_BAL_20211222.csv,Custodian_Bank,RECEIVED,50,-792.36,2021-12-22,2021-12-22 06:00:00,VALIDATED
280,CUST_BAL_20210905.csv,Custodian_Bank,RECEIVED,50,-756.44,2021-09-05,2021-09-05 06:00:00,VALIDATED
281,CUST_BAL_20230202.csv,Custodian_Bank,RECEIVED,50,-766.32,2023-02-02,2023-02-02 06:00:00,VALIDATED
282,CUST_BAL_20200928.csv,Custodian_Bank,RECEIVED,50,42.89,2020-09-28,2020-09-28 06:00:00,VALIDATED
283,CUST_BAL_20220130.csv,Custodian_Bank,RECEIVED,50,352.72,2022-01-30,2022-01-30 06:00:00,VALIDATED
284,CUST_BAL_20220315.csv,Custodian_Bank,RECEIVED,50,-670.81,2022-03-15,2022-03-15 06:00:00,VALIDATED
285,CUST_BAL_20220915.csv,Custodian_Bank,RECEIVED,50,-785.04,2022-09-15,2022-09-15 06:00:00,VALIDATED
286,CUST_BAL_20240502.csv,Custodian_Bank,RECEIVED,50,-572.75,2024-05-02,2024-05-02 06:00:00,VALIDATED
287,CUST_BAL_20210513.csv,Custodian_Bank,RECEIVED,50,-744.74,2021-05-13,2021-05-13 06:00:00,VALIDATED
288,CUST_BAL_20210531.csv,Custodian_Bank,RECEIVED,50,-716.71,2021-05-31,2021-05-31 06:00:00,VALIDATED
289,CUST_BAL_20201114.csv,Custodian_Bank,RECEIVED,50,-652.69,2020-11-14,2020-11-14 06:00:00,VALIDATED
290,CUST_BAL_20230131.csv,Custodian_Bank,RECEIVED,50,-781.14,2023-01-31,2023-01-31 06:00:00,VALIDATED
291,CUST_BAL_20201229.csv,Custodian_Bank,RECEIVED,50,-701.63,2020-12-29,2020-12-29 06:00:00,VALIDATED
292,CUST_BAL_20220706.csv,Custodian_Bank,RECEIVED,50,-792.78,2022-07-06,2022-07-06 06:00:00,VALIDATED
293,CUST_BAL_20220121.csv,Custodian_Bank,RECEIVED,50,-751.19,2022-01-21,2022-01-21 06:00:00,VALIDATED
294,CUST_BAL_20240623.csv,Custodian_Bank,RECEIVED,50,-670.7,2024-06-23,2024-06-23 06:00:00,VALIDATED
295,CUST_BAL_20210105.csv,Custodian_Bank,RECEIVED,50,-680.44,2021-01-05,2021-01-05 06:00:00,VALIDATED
296,CUST_BAL_20220416.csv,Custodian_Bank,RECEIVED,50,-760.39,2022-04-16,2022-04-16 06:00:00,VALIDATED
297,CUST_BAL_20231117.csv,Custodian_Bank,RECEIVED,50,-779.78,2023-11-17,2023-11-17 06:00:00,VALIDATED
298,CUST_BAL_20240226.csv,Custodian_Bank,RECEIVED,50,-663.51,2024-02-26,2024-02-26 06:00:00,VALIDATED
299,CUST_BAL_20200709.csv,Custodian_Bank,RECEIVED,50,35.24,2020-07-09,2020-07-09 06:00:00,VALIDATED
300,CUST_BAL_20210415.csv,Custodian_Bank,RECEIVED,50,-708.16,2021-04-15,2021-04-15 06:00:00,VALIDATED
301,CUST_BAL_20230305.csv,Custodian_Bank,RECEIVED,50,-723.05,2023-03-05,2023-03-05 06:00:00,VALIDATED
302,CUST_BAL_20210924.csv,Custodian_Bank,RECEIVED,50,-770.14,2021-09-24,2021-09-24 06:00:00,VALIDATED
303,CUST_BAL_20211006.csv,Custodian_Bank,RECEIVED,50,-783.81,2021-10-06,2021-10-06 06:00:00,VALIDATED
304,CUST_BAL_20220320.csv,Custodian_Bank,RECEIVED,50,-758.08,2022-03-20,2022-03-20 06:00:00,VALIDATED
305,CUST_BAL_20201007.csv,Custodian_Bank,RECEIVED,50,60.82,2020-10-07,2020-10-07 06:00:00,VALIDATED
306,CUST_BAL_20221110.csv,Custodian_Bank,RECEIVED,50,-756.26,2022-11-10,2022-11-10 06:00:00,VALIDATED
307,CUST_BAL_20211010.csv,Custodian_Bank,RECEIVED,50,-757.37,2021-10-10,2021-10-10 06:00:00,VALIDATED
308,CUST_BAL_20220304.csv,Custodian_Bank,RECEIVED,50,-736.09,2022-03-04,2022-03-04 06:00:00,VALIDATED
309,CUST_BAL_20230815.csv,Custodian_Bank,RECEIVED,50,-696.7,2023-08-15,2023-08-15 06:00:00,VALIDATED
310,CUST_BAL_20230712.csv,Custodian_Bank,RECEIVED,50,-770.25,2023-07-12,2023-07-12 06:00:00,VALIDATED
311,CUST_BAL_20220731.csv,Custodian_Bank,RECEIVED,50,205.29,2022-07-31,2022-07-31 06:00:00,VALIDATED
312,CUST_BAL_20210125.csv,Custodian_Bank,RECEIVED,50,-731.23,2021-01-25,2021-01-25 06:00:00,VALIDATED
313,CUST_BAL_20240531.csv,Custodian_Bank,RECEIVED,50,-483.24,2024-05-31,2024-05-31 06:00:00,VALIDATED
314,CUST_BAL_20220409.csv,Custodian_Bank,RECEIVED,50,-243.55,2022-04-09,2022-04-09 06:00:00,VALIDATED
315,CUST_BAL_20211105.csv,Custodian_Bank,RECEIVED,50,-788.87,2021-11-05,2021-11-05 06:00:00,VALIDATED
316,CUST_BAL_20230509.csv,Custodian_Bank,RECEIVED,50,-747.59,2023-05-09,2023-05-09 06:00:00,VALIDATED
317,CUST_BAL_20201127.csv,Custodian_Bank,RECEIVED,50,-719.98,2020-11-27,2020-11-27 06:00:00,VALIDATED
318,CUST_BAL_20220120.csv,Custodian_Bank,RECEIVED,50,-751.19,2022-01-20,2022-01-20 06:00:00,VALIDATED
319,CUST_BAL_20220330.csv,Custodian_Bank,RECEIVED,50,-792.14,2022-03-30,2022-03-30 06:00:00,VALIDATED
320,CUST_BAL_20230921.csv,Custodian_Bank,RECEIVED,50,-760.55,2023-09-21,2023-09-21 06:00:00,VALIDATED
321,CUST_BAL_20210417.csv,Custodian_Bank,RECEIVED,50,-720.34,2021-04-17,2021-04-17 06:00:00,VALIDATED
322,CUST_BAL_20210617.csv,Custodian_Bank,RECEIVED,50,-731.33,2021-06-17,2021-06-17 06:00:00,VALIDATED
323,CUST_BAL_20210429.csv,Custodian_Bank,RECEIVED,50,-740.99,2021-04-29,2021-04-29 06:00:00,VALIDATED
324,CUST_BAL_20220612.csv,Custodian_Bank,RECEIVED,50,-769.82,2022-06-12,2022-06-12 06:00:00,VALIDATED
325,CUST_BAL_20210606.csv,Custodian_Bank,RECEIVED,50,-705.94,2021-06-06,2021-06-06 06:00:00,VALIDATED
326,CUST_BAL_20211130.csv,Custodian_Bank,RECEIVED,50,-788.44,2021-11-30,2021-11-30 06:00:00,VALIDATED
327,CUST_BAL_20220312.csv,Custodian_Bank,RECEIVED,50,-697.89,2022-03-12,2022-03-12 06:00:00,VALIDATED
328,CUST_BAL_20221217.csv,Custodian_Bank,RECEIVED,50,-762.15,2022-12-17,2022-12-17 06:00:00,VALIDATED
329,CUST_BAL_20210421.csv,Custodian_Bank,RECEIVED,50,-717.67,2021-04-21,2021-04-21 06:00:00,VALIDATED
330,CUST_BAL_20211221.csv,Custodian_Bank,RECEIVED,50,-675.99,2021-12-21,2021-12-21 06:00:00,VALIDATED
331,CUST_BAL_20240229.csv,Custodian_Bank,RECEIVED,50,-728.45,2024-02-29,2024-02-29 06:00:00,VALIDATED
332,CUST_BAL_20230319.csv,Custodian_Bank,RECEIVED,50,-781.94,2023-03-19,2023-03-19 06:00:00,VALIDATED
333,CUST_BAL_20211127.csv,Custodian_Bank,RECEIVED,50,-384.92,2021-11-27,2021-11-27 06:00:00,VALIDATED
334,CUST_BAL_20231106.csv,Custodian_Bank,RECEIVED,50,-704.5,2023-11-06,2023-11-06 06:00:00,VALIDATED
335,CUST_BAL_20230430.csv,Custodian_Bank,RECEIVED,50,-756.17,2023-04-30,2023-04-30 06:00:00,VALIDATED
336,CUST_BAL_20220827.csv,Custodian_Bank,RECEIVED,50,-777.57,2022-08-27,2022-08-27 06:00:00,VALIDATED
337,CUST_BAL_20240618.csv,Custodian_Bank,RECEIVED,50,-670.7,2024-06-18,2024-06-18 06:00:00,VALIDATED
338,CUST_BAL_20231007.csv,Custodian_Bank,RECEIVED,50,-645.48,2023-10-07,2023-10-07 06:00:00,VALIDATED
339,CUST_BAL_20200626.csv,Custodian_Bank,RECEIVED,50,40.59,2020-06-26,2020-06-26 06:00:00,VALIDATED
340,CUST_BAL_20210212.csv,Custodian_Bank,RECEIVED,50,-694.59,2021-02-12,2021-02-12 06:00:00,VALIDATED
341,CUST_BAL_20211120.csv,Custodian_Bank,RECEIVED,50,-730.96,2021-11-20,2021-11-20 06:00:00,VALIDATED
342,CUST_BAL_20200705.csv,Custodian_Bank,RECEIVED,50,308.7,2020-07-05,2020-07-05 06:00:00,VALIDATED
343,CUST_BAL_20211228.csv,Custodian_Bank,RECEIVED,50,-790.79,2021-12-28,2021-12-28 06:00:00,VALIDATED
344,CUST_BAL_20220725.csv,Custodian_Bank,RECEIVED,50,-783.4,2022-07-25,2022-07-25 06:00:00,VALIDATED
345,CUST_BAL_20231010.csv,Custodian_Bank,RECEIVED,50,-782.46,2023-10-10,2023-10-10 06:00:00,VALIDATED
346,CUST_BAL_20220614.csv,Custodian_Bank,RECEIVED,50,-736.18,2022-06-14,2022-06-14 06:00:00,VALIDATED
347,CUST_BAL_20230529.csv,Custodian_Bank,RECEIVED,50,-760.11,2023-05-29,2023-05-29 06:00:00,VALIDATED
348,CUST_BAL_20240301.csv,Custodian_Bank,RECEIVED,50,-694.25,2024-03-01,2024-03-01 06:00:00,VALIDATED
349,CUST_BAL_20200708.csv,Custodian_Bank,RECEIVED,50,308.7,2020-07-08,2020-07-08 06:00:00,VALIDATED
350,CUST_BAL_20220201.csv,Custodian_Bank,RECEIVED,50,-716.39,2022-02-01,2022-02-01 06:00:00,VALIDATED
351,CUST_BAL_20210916.csv,Custodian_Bank,RECEIVED,50,-705.21,2021-09-16,2021-09-16 06:00:00,VALIDATED
352,CUST_BAL_20230116.csv,Custodian_Bank,RECEIVED,50,-509.35,2023-01-16,2023-01-16 06:00:00,VALIDATED
353,CUST_BAL_20220503.csv,Custodian_Bank,RECEIVED,50,-797.62,2022-05-03,2022-05-03 06:00:00,VALIDATED
354,CUST_BAL_20220311.csv,Custodian_Bank,RECEIVED,50,-697.89,2022-03-11,2022-03-11 06:00:00,VALIDATED
355,CUST_BAL_20220906.csv,Custodian_Bank,RECEIVED,50,-712.66,2022-09-06,2022-09-06 06:00:00,VALIDATED
356,CUST_BAL_20211116.csv,Custodian_Bank,RECEIVED,50,-759.49,2021-11-16,2021-11-16 06:00:00,VALIDATED
357,CUST_BAL_20210101.csv,Custodian_Bank,RECEIVED,50,-731.24,2021-01-01,2021-01-01 06:00:00,VALIDATED
358,CUST_BAL_20231125.csv,Custodian_Bank,RECEIVED,50,-726.55,2023-11-25,2023-11-25 06:00:00,VALIDATED
359,CUST_BAL_20231208.csv,Custodian_Bank,RECEIVED,50,-733.36,2023-12-08,2023-12-08 06:00:00,VALIDATED
360,CUST_BAL_20230412.csv,Custodian_Bank,RECEIVED,50,-798.66,2023-04-12,2023-04-12 06:00:00,VALIDATED
361,CUST_BAL_20211213.csv,Custodian_Bank,RECEIVED,50,-712.77,2021-12-13,2021-12-13 06:00:00,VALIDATED
362,CUST_BAL_20210514.csv,Custodian_Bank,RECEIVED,50,-744.74,2021-05-14,2021-05-14 06:00:00,VALIDATED
363,CUST_BAL_20210330.csv,Custodian_Bank,RECEIVED,50,-748.21,2021-03-30,2021-03-30 06:00:00,VALIDATED
364,CUST_BAL_20240602.csv,Custodian_Bank,RECEIVED,50,-483.24,2024-06-02,2024-06-02 06:00:00,VALIDATED
365,CUST_BAL_20230122.csv,Custodian_Bank,RECEIVED,50,-783.72,2023-01-22,2023-01-22 06:00:00,VALIDATED
366,CUST_BAL_20200829.csv,Custodian_Bank,RECEIVED,50,19.2,2020-08-29,2020-08-29 06:00:00,VALIDATED
367,CUST_BAL_20220724.csv,Custodian_Bank,RECEIVED,50,-783.4,2022-07-24,2022-07-24 06:00:00,VALIDATED
368,CUST_BAL_20230329.csv,Custodian_Bank,RECEIVED,50,-729.6,2023-03-29,2023-03-29 06:00:00,VALIDATED
369,CUST_BAL_20240608.csv,Custodian_Bank,RECEIVED,50,-434.24,2024-06-08,2024-06-08 06:00:00,VALIDATED
370,CUST_BAL_20231008.csv,Custodian_Bank,RECEIVED,50,-645.48,2023-10-08,2023-10-08 06:00:00,VALIDATED
371,CUST_BAL_20200616.csv,Custodian_Bank,RECEIVED,50,40.59,2020-06-16,2020-06-16 06:00:00,VALIDATED
372,CUST_BAL_20220224.csv,Custodian_Bank,RECEIVED,50,-783.41,2022-02-24,2022-02-24 06:00:00,VALIDATED
373,CUST_BAL_20231230.csv,Custodian_Bank,RECEIVED,50,-676.26,2023-12-30,2023-12-30 06:00:00,VALIDATED
374,CUST_BAL_20221014.csv,Custodian_Bank,RECEIVED,50,-775.05,2022-10-14,2022-10-14 06:00:00,VALIDATED
375,CUST_BAL_20201202.csv,Custodian_Bank,RECEIVED,50,-663.06,2020-12-02,2020-12-02 06:00:00,VALIDATED
376,CUST_BAL_20200921.csv,Custodian_Bank,RECEIVED,50,34.66,2020-09-21,2020-09-21 06:00:00,VALIDATED
377,CUST_BAL_20221123.csv,Custodian_Bank,RECEIVED,50,-766.42,2022-11-23,2022-11-23 06:00:00,VALIDATED
378,CUST_BAL_20240521.csv,Custodian_Bank,RECEIVED,50,-665.06,2024-05-21,2024-05-21 06:00:00,VALIDATED
379,CUST_BAL_20230314.csv,Custodian_Bank,RECEIVED,50,-780.55,2023-03-14,2023-03-14 06:00:00,VALIDATED
380,CUST_BAL_20230423.csv,Custodian_Bank,RECEIVED,50,-802.34,2023-04-23,2023-04-23 06:00:00,VALIDATED
381,CUST_BAL_20200711.csv,Custodian_Bank,RECEIVED,50,35.24,2020-07-11,2020-07-11 06:00:00,VALIDATED
382,CUST_BAL_20201207.csv,Custodian_Bank,RECEIVED,50,-651.14,2020-12-07,2020-12-07 06:00:00,VALIDATED
383,CUST_BAL_20240227.csv,Custodian_Bank,RECEIVED,50,-695.13,2024-02-27,2024-02-27 06:00:00,VALIDATED
384,CUST_BAL_20200818.csv,Custodian_Bank,RECEIVED,50,103.47,2020-08-18,2020-08-18 06:00:00,VALIDATED
385,CUST_BAL_20230203.csv,Custodian_Bank,RECEIVED,50,-780.61,2023-02-03,2023-02-03 06:00:00,VALIDATED
386,CUST_BAL_20210428.csv,Custodian_Bank,RECEIVED,50,-719.24,2021-04-28,2021-04-28 06:00:00,VALIDATED
387,CUST_BAL_20230217.csv,Custodian_Bank,RECEIVED,50,-771.98,2023-02-17,2023-02-17 06:00:00,VALIDATED
388,CUST_BAL_20220912.csv,Custodian_Bank,RECEIVED,50,-749.7,2022-09-12,2022-09-12 06:00:00,VALIDATED
389,CUST_BAL_20221011.csv,Custodian_Bank,RECEIVED,50,-737.92,2022-10-11,2022-10-11 06:00:00,VALIDATED
390,CUST_BAL_20220223.csv,Custodian_Bank,RECEIVED,50,-783.41,2022-02-23,2022-02-23 06:00:00,VALIDATED
391,CUST_BAL_20210521.csv,Custodian_Bank,RECEIVED,50,-721.24,2021-05-21,2021-05-21 06:00:00,VALIDATED
392,CUST_BAL_20200510.csv,Custodian_Bank,RECEIVED,50,138.86,2020-05-10,2020-05-10 06:00:00,VALIDATED
393,CUST_BAL_20210726.csv,Custodian_Bank,RECEIVED,50,-777.15,2021-07-26,2021-07-26 06:00:00,VALIDATED
394,CUST_BAL_20240110.csv,Custodian_Bank,RECEIVED,50,-533.02,2024-01-10,2024-01-10 06:00:00,VALIDATED
395,CUST_BAL_20200901.csv,Custodian_Bank,RECEIVED,50,19.2,2020-09-01,2020-09-01 06:00:00,VALIDATED
396,CUST_BAL_20230201.csv,Custodian_Bank,RECEIVED,50,-795.23,2023-02-01,2023-02-01 06:00:00,VALIDATED
397,CUST_BAL_20221028.csv,Custodian_Bank,RECEIVED,50,-783.17,2022-10-28,2022-10-28 06:00:00,VALIDATED
398,CUST_BAL_20220928.csv,Custodian_Bank,RECEIVED,50,-726.64,2022-09-28,2022-09-28 06:00:00,VALIDATED
399,CUST_BAL_20210622.csv,Custodian_Bank,RECEIVED,50,-785.95,2021-06-22,2021-06-22 06:00:00,VALIDATED
400,CUST_BAL_20201018.csv,Custodian_Bank,RECEIVED,50,92.95,2020-10-18,2020-10-18 06:00:00,VALIDATED
401,CUST_BAL_20220802.csv,Custodian_Bank,RECEIVED,50,-761.79,2022-08-02,2022-08-02 06:00:00,VALIDATED
402,CUST_BAL_20221126.csv,Custodian_Bank,RECEIVED,50,-766.42,2022-11-26,2022-11-26 06:00:00,VALIDATED
403,CUST_BAL_20230808.csv,Custodian_Bank,RECEIVED,50,-765.54,2023-08-08,2023-08-08 06:00:00,VALIDATED
404,CUST_BAL_20230823.csv,Custodian_Bank,RECEIVED,50,-778.14,2023-08-23,2023-08-23 06:00:00,VALIDATED
405,CUST_BAL_20221108.csv,Custodian_Bank,RECEIVED,50,-758.9,2022-11-08,2022-11-08 06:00:00,VALIDATED
406,CUST_BAL_20230518.csv,Custodian_Bank,RECEIVED,50,-737.61,2023-05-18,2023-05-18 06:00:00,VALIDATED
407,CUST_BAL_20230313.csv,Custodian_Bank,RECEIVED,50,-729.05,2023-03-13,2023-03-13 06:00:00,VALIDATED
408,CUST_BAL_20200513.csv,Custodian_Bank,RECEIVED,50,206.79,2020-05-13,2020-05-13 06:00:00,VALIDATED
409,CUST_BAL_20220211.csv,Custodian_Bank,RECEIVED,50,-654.69,2022-02-11,2022-02-11 06:00:00,VALIDATED
410,CUST_BAL_20240403.csv,Custodian_Bank,RECEIVED,50,-558.02,2024-04-03,2024-04-03 06:00:00,VALIDATED
411,CUST_BAL_20231109.csv,Custodian_Bank,RECEIVED,50,-661.15,2023-11-09,2023-11-09 06:00:00,VALIDATED
412,CUST_BAL_20210609.csv,Custodian_Bank,RECEIVED,50,-782.64,2021-06-09,2021-06-09 06:00:00,VALIDATED
413,CUST_BAL_20230612.csv,Custodian_Bank,RECEIVED,50,-736.64,2023-06-12,2023-06-12 06:00:00,VALIDATED
414,CUST_BAL_20220408.csv,Custodian_Bank,RECEIVED,50,-243.55,2022-04-08,2022-04-08 06:00:00,VALIDATED
415,CUST_BAL_20240410.csv,Custodian_Bank,RECEIVED,50,-655.71,2024-04-10,2024-04-10 06:00:00,VALIDATED
