break_id,account_id,business_date,ticker,break_category,internal_value,custodian_value,variance,dollar_exposure,injection_id
284,1,2021-10-31,,CASH_BALANCE_BREAK,-1058.56,-2058.56,1000.0,1000.0,0
285,1,2021-06-21,,CASH_BALANCE_BREAK,-565.72,-1565.72,1000.0,1000.0,0
286,2,2021-09-09,,CASH_BALANCE_BREAK,-1377.17,-1379.67,2.5,2.5,1
287,5,2021-09-09,,CASH_BALANCE_BREAK,262.96,512.96,-250.0,250.0,4
288,6,2022-06-23,,CASH_BALANCE_BREAK,-1437.52,-1453.02,15.5,15.5,6
289,2,2022-08-14,,CASH_BALANCE_BREAK,-783.61,-786.11,2.5,2.5,1
290,2,2022-11-20,,CASH_BALANCE_BREAK,-878.48,-880.98,2.5,2.5,1
291,6,2023-01-02,,CASH_BALANCE_BREAK,-1722.08,-1737.58,15.5,15.5,6
292,2,2022-05-21,,CASH_BALANCE_BREAK,-520.25,-522.75,2.5,2.5,1
293,5,2022-05-22,,CASH_BALANCE_BREAK,3501.34,3751.34,-250.0,250.0,4
294,5,2022-05-16,,CASH_BALANCE_BREAK,3201.34,3451.34,-250.0,250.0,4
295,5,2021-12-09,,CASH_BALANCE_BREAK,1168.52,1418.52,-250.0,250.0,4
296,2,2022-07-31,,CASH_BALANCE_BREAK,-699.26,-701.76,2.5,2.5,1
297,1,2022-11-09,,CASH_BALANCE_BREAK,-1283.85,-2283.85,1000.0,1000.0,0
298,1,2023-03-03,,CASH_BALANCE_BREAK,-1261.89,-2261.89,1000.0,1000.0,0
299,1,2021-09-03,,CASH_BALANCE_BREAK,-933.76,-1933.76,1000.0,1000.0,0
300,2,2021-12-13,,CASH_BALANCE_BREAK,-1337.29,-1339.79,2.5,2.5,1
301,1,2021-10-13,,CASH_BALANCE_BREAK,-927.71,-1927.71,1000.0,1000.0,0
302,5,2022-03-08,,CASH_BALANCE_BREAK,1380.44,1630.44,-250.0,250.0,4
303,1,2022-08-03,,CASH_BALANCE_BREAK,-1366.11,-2366.11,1000.0,1000.0,0
304,2,2022-08-03,,CASH_BALANCE_BREAK,-699.26,-701.76,2.5,2.5,1
305,1,2022-12-31,,CASH_BALANCE_BREAK,-1255.61,-2255.61,1000.0,1000.0,0
306,1,2022-06-21,,CASH_BALANCE_BREAK,-1381.37,-2381.37,1000.0,1000.0,0
307,6,2022-11-15,,CASH_BALANCE_BREAK,-1484.66,-1500.16,15.5,15.5,6
308,6,2022-11-02,,CASH_BALANCE_BREAK,-1484.66,-1500.16,15.5,15.5,6
309,2,2023-03-24,,CASH_BALANCE_BREAK,-809.33,-811.83,2.5,2.5,1
310,6,2023-02-24,,CASH_BALANCE_BREAK,-1823.87,-1839.37,15.5,15.5,6
311,5,2023-02-02,,CASH_BALANCE_BREAK,5610.48,5860.48,-250.0,250.0,4
312,2,2022-09-25,,CASH_BALANCE_BREAK,-890.06,-892.56,2.5,2.5,1
313,1,2022-07-12,,CASH_BALANCE_BREAK,-1381.37,-2381.37,1000.0,1000.0,0
314,2,2022-09-01,,CASH_BALANCE_BREAK,-783.61,-786.11,2.5,2.5,1
315,6,2023-01-28,,CASH_BALANCE_BREAK,-1722.08,-1737.58,15.5,15.5,6
316,5,2021-10-08,,CASH_BALANCE_BREAK,762.96,1012.96,-250.0,250.0,4
317,6,2022-09-21,,CASH_BALANCE_BREAK,-1481.71,-1497.21,15.5,15.5,6
318,2,2021-03-26,,CASH_BALANCE_BREAK,-1584.47,-1586.97,2.5,2.5,1
319,1,2021-01-13,,CASH_BALANCE_BREAK,-380.07,-1380.07,1000.0,1000.0,0
320,1,2021-02-05,,CASH_BALANCE_BREAK,-380.07,-1380.07,1000.0,1000.0,0
321,2,2021-02-25,,CASH_BALANCE_BREAK,-1588.82,-1591.32,2.5,2.5,1
322,6,2023-12-13,,CASH_BALANCE_BREAK,-79.65,-95.15,15.5,15.5,6
323,6,2023-09-11,,CASH_BALANCE_BREAK,-1465.26,-1480.76,15.5,15.5,6
324,1,2022-04-23,,CASH_BALANCE_BREAK,-994.68,-1994.68,1000.0,1000.0,0
325,5,2022-06-11,,CASH_BALANCE_BREAK,3501.34,3751.34,-250.0,250.0,4
326,6,2022-05-10,,CASH_BALANCE_BREAK,-1340.99,-1356.49,15.5,15.5,6
327,1,2022-06-20,,CASH_BALANCE_BREAK,-1284.32,-2284.32,1000.0,1000.0,0
328,5,2022-08-10,,CASH_BALANCE_BREAK,4451.23,4701.23,-250.0,250.0,4
329,6,2022-04-11,,CASH_BALANCE_BREAK,-2440.99,-2456.49,15.5,15.5,6
330,6,2023-01-12,,CASH_BALANCE_BREAK,-1722.08,-1737.58,15.5,15.5,6
331,1,2023-02-16,,CASH_BALANCE_BREAK,-1261.89,-2261.89,1000.0,1000.0,0
332,5,2022-11-08,,CASH_BALANCE_BREAK,4230.23,4480.23,-250.0,250.0,4
333,1,2022-05-11,,CASH_BALANCE_BREAK,-1045.54,-2045.54,1000.0,1000.0,0
334,5,2022-05-13,,CASH_BALANCE_BREAK,3201.34,3451.34,-250.0,250.0,4
335,6,2022-05-13,,CASH_BALANCE_BREAK,-1340.99,-1356.49,15.5,15.5,6
336,6,2022-10-11,,CASH_BALANCE_BREAK,-1500.64,-1516.14,15.5,15.5,6
337,1,2021-08-08,,CASH_BALANCE_BREAK,-684.54,-1684.54,1000.0,1000.0,0
338,5,2021-11-16,,CASH_BALANCE_BREAK,768.52,1018.52,-250.0,250.0,4
339,5,2022-08-16,,CASH_BALANCE_BREAK,4456.74,4706.74,-250.0,250.0,4
340,6,2022-10-13,,CASH_BALANCE_BREAK,-1500.64,-1516.14,15.5,15.5,6
341,5,2023-01-22,,CASH_BALANCE_BREAK,5572.82,5822.82,-250.0,250.0,4
342,6,2022-06-30,,CASH_BALANCE_BREAK,-1598.51,-1614.01,15.5,15.5,6
343,5,2022-06-16,,CASH_BALANCE_BREAK,3501.34,3751.34,-250.0,250.0,4
344,5,2023-06-21,,CASH_BALANCE_BREAK,6439.8,6689.8,-250.0,250.0,4
345,2,2023-06-23,,CASH_BALANCE_BREAK,-437.34,-439.84,2.5,2.5,1
346,5,2023-06-30,,CASH_BALANCE_BREAK,6202.36,6452.36,-250.0,250.0,4
347,5,2023-03-15,,CASH_BALANCE_BREAK,5626.14,5876.14,-250.0,250.0,4
348,2,2021-11-05,,CASH_BALANCE_BREAK,-1341.01,-1343.51,2.5,2.5,1
349,5,2021-11-05,,CASH_BALANCE_BREAK,768.52,1018.52,-250.0,250.0,4
350,6,2022-09-22,,CASH_BALANCE_BREAK,-1481.71,-1497.21,15.5,15.5,6
351,1,2022-12-04,,CASH_BALANCE_BREAK,-1255.61,-2255.61,1000.0,1000.0,0
352,5,2022-10-18,,CASH_BALANCE_BREAK,4341.62,4591.62,-250.0,250.0,4
353,6,2022-10-19,,CASH_BALANCE_BREAK,-1500.64,-1516.14,15.5,15.5,6
354,2,2022-08-07,,CASH_BALANCE_BREAK,-783.61,-786.11,2.5,2.5,1
355,1,2023-03-04,,CASH_BALANCE_BREAK,-1261.89,-2261.89,1000.0,1000.0,0
356,1,2022-09-20,,CASH_BALANCE_BREAK,-1365.4,-2365.4,1000.0,1000.0,0
357,1,2022-09-04,,CASH_BALANCE_BREAK,-1283.39,-2283.39,1000.0,1000.0,0
358,6,2022-09-04,,CASH_BALANCE_BREAK,-1581.71,-1597.21,15.5,15.5,6
359,5,2022-01-16,,CASH_BALANCE_BREAK,1374.55,1624.55,-250.0,250.0,4
360,6,2022-01-16,,CASH_BALANCE_BREAK,-672.7,-688.2,15.5,15.5,6
361,5,2023-02-20,,CASH_BALANCE_BREAK,5626.14,5876.14,-250.0,250.0,4
362,6,2023-02-20,,CASH_BALANCE_BREAK,-1823.87,-1839.37,15.5,15.5,6
363,1,2022-08-06,,CASH_BALANCE_BREAK,-1283.39,-2283.39,1000.0,1000.0,0
364,6,2022-08-06,,CASH_BALANCE_BREAK,-1584.25,-1599.75,15.5,15.5,6
365,6,2022-02-20,,CASH_BALANCE_BREAK,-635.5,-651.0,15.5,15.5,6
366,5,2022-03-29,,CASH_BALANCE_BREAK,1380.44,1630.44,-250.0,250.0,4
367,6,2022-04-08,,CASH_BALANCE_BREAK,-629.61,-645.11,15.5,15.5,6
368,2,2022-08-09,,CASH_BALANCE_BREAK,-783.61,-786.11,2.5,2.5,1
369,1,2021-06-24,,CASH_BALANCE_BREAK,-565.72,-1565.72,1000.0,1000.0,0
370,2,2021-04-25,,CASH_BALANCE_BREAK,-1272.68,-1275.18,2.5,2.5,1
371,1,2021-08-22,,CASH_BALANCE_BREAK,-680.19,-1680.19,1000.0,1000.0,0
372,2,2021-10-14,,CASH_BALANCE_BREAK,-1358.34,-1360.84,2.5,2.5,1
373,2,2021-10-30,,CASH_BALANCE_BREAK,-1341.01,-1343.51,2.5,2.5,1
374,1,2021-07-10,,CASH_BALANCE_BREAK,-592.19,-1592.19,1000.0,1000.0,0
375,5,2021-11-26,,CASH_BALANCE_BREAK,1168.52,1418.52,-250.0,250.0,4
376,2,2021-10-04,,CASH_BALANCE_BREAK,-1358.34,-1360.84,2.5,2.5,1
377,5,2021-12-05,,CASH_BALANCE_BREAK,1168.52,1418.52,-250.0,250.0,4
378,2,2021-12-06,,CASH_BALANCE_BREAK,-1337.29,-1339.79,2.5,2.5,1
379,2,2022-01-25,,CASH_BALANCE_BREAK,-1328.37,-1330.87,2.5,2.5,1
380,1,2022-01-28,,CASH_BALANCE_BREAK,-1051.39,-2051.39,1000.0,1000.0,0
381,2,2022-01-28,,CASH_BALANCE_BREAK,-1328.37,-1330.87,2.5,2.5,1
382,1,2021-09-23,,CASH_BALANCE_BREAK,-933.76,-1933.76,1000.0,1000.0,0
383,5,2021-11-21,,CASH_BALANCE_BREAK,1168.52,1418.52,-250.0,250.0,4
384,6,2022-04-13,,CASH_BALANCE_BREAK,-2440.99,-2456.49,15.5,15.5,6
385,1,2021-05-29,,CASH_BALANCE_BREAK,-565.72,-1565.72,1000.0,1000.0,0
386,2,2021-05-29,,CASH_BALANCE_BREAK,-1253.05,-1255.55,2.5,2.5,1
387,1,2022-07-27,,CASH_BALANCE_BREAK,-1366.11,-2366.11,1000.0,1000.0,0
388,6,2022-03-15,,CASH_BALANCE_BREAK,-635.26,-650.76,15.5,15.5,6
389,6,2022-08-14,,CASH_BALANCE_BREAK,-1584.25,-1599.75,15.5,15.5,6
390,1,2022-05-22,,CASH_BALANCE_BREAK,-1284.32,-2284.32,1000.0,1000.0,0
391,5,2022-03-18,,CASH_BALANCE_BREAK,1380.44,1630.44,-250.0,250.0,4
392,6,2023-01-14,,CASH_BALANCE_BREAK,-1722.08,-1737.58,15.5,15.5,6
393,2,2023-01-15,,CASH_BALANCE_BREAK,-936.56,-939.06,2.5,2.5,1
394,5,2022-05-04,,CASH_BALANCE_BREAK,3201.34,3451.34,-250.0,250.0,4
395,2,2023-01-26,,CASH_BALANCE_BREAK,-936.56,-939.06,2.5,2.5,1
396,5,2022-12-31,,CASH_BALANCE_BREAK,5564.78,5814.78,-250.0,250.0,4
397,5,2022-06-21,,CASH_BALANCE_BREAK,3501.34,3751.34,-250.0,250.0,4
398,6,2022-12-27,,CASH_BALANCE_BREAK,-1739.01,-1754.51,15.5,15.5,6
399,5,2022-08-02,,CASH_BALANCE_BREAK,4451.23,4701.23,-250.0,250.0,4
400,6,2023-03-24,,CASH_BALANCE_BREAK,-1810.04,-1825.54,15.5,15.5,6
401,5,2023-03-23,,CASH_BALANCE_BREAK,5646.75,5896.75,-250.0,250.0,4
402,6,2023-02-02,,CASH_BALANCE_BREAK,-1715.32,-1730.82,15.5,15.5,6
403,6,2022-09-25,,CASH_BALANCE_BREAK,-1481.71,-1497.21,15.5,15.5,6
404,1,2022-11-10,,CASH_BALANCE_BREAK,-1283.85,-2283.85,1000.0,1000.0,0
405,2,2022-06-20,,CASH_BALANCE_BREAK,-520.25,-522.75,2.5,2.5,1
406,5,2022-08-08,,CASH_BALANCE_BREAK,4451.23,4701.23,-250.0,250.0,4
407,1,2021-07-13,,CASH_BALANCE_BREAK,-592.19,-1592.19,1000.0,1000.0,0
408,1,2023-01-12,,CASH_BALANCE_BREAK,-1229.65,-2229.65,1000.0,1000.0,0
409,2,2023-02-16,,CASH_BALANCE_BREAK,-820.18,-822.68,2.5,2.5,1
410,2,2022-11-08,,CASH_BALANCE_BREAK,-878.48,-880.98,2.5,2.5,1
411,1,2021-09-28,,CASH_BALANCE_BREAK,-933.76,-1933.76,1000.0,1000.0,0
412,6,2022-08-16,,CASH_BALANCE_BREAK,-1581.71,-1597.21,15.5,15.5,6
413,1,2021-04-14,,CASH_BALANCE_BREAK,-735.94,-1735.94,1000.0,1000.0,0
414,5,2022-03-31,,CASH_BALANCE_BREAK,1380.44,1630.44,-250.0,250.0,4
415,6,2022-03-31,,CASH_BALANCE_BREAK,-635.26,-650.76,15.5,15.5,6
416,1,2022-07-14,,CASH_BALANCE_BREAK,-1381.37,-2381.37,1000.0,1000.0,0
417,5,2022-05-12,,CASH_BALANCE_BREAK,3201.34,3451.34,-250.0,250.0,4
418,1,2022-06-30,,CASH_BALANCE_BREAK,-1381.37,-2381.37,1000.0,1000.0,0
419,5,2023-06-22,,CASH_BALANCE_BREAK,6439.8,6689.8,-250.0,250.0,4
420,6,2023-06-22,,CASH_BALANCE_BREAK,-1121.48,-1136.98,15.5,15.5,6
421,2,2022-09-23,,CASH_BALANCE_BREAK,-890.06,-892.56,2.5,2.5,1
422,2,2022-09-24,,CASH_BALANCE_BREAK,-890.06,-892.56,2.5,2.5,1
423,6,2022-07-15,,CASH_BALANCE_BREAK,-1598.51,-1614.01,15.5,15.5,6
424,5,2022-10-21,,CASH_BALANCE_BREAK,4341.62,4591.62,-250.0,250.0,4
425,2,2023-01-13,,CASH_BALANCE_BREAK,-936.56,-939.06,2.5,2.5,1
426,5,2023-02-15,,CASH_BALANCE_BREAK,5610.48,5860.48,-250.0,250.0,4
427,2,2023-03-28,,CASH_BALANCE_BREAK,-809.33,-811.83,2.5,2.5,1
428,2,2022-04-09,,CASH_BALANCE_BREAK,-1362.36,-1364.86,2.5,2.5,1
429,1,2021-06-11,,CASH_BALANCE_BREAK,-565.72,-1565.72,1000.0,1000.0,0
430,1,2022-08-09,,CASH_BALANCE_BREAK,-1283.39,-2283.39,1000.0,1000.0,0
431,1,2022-03-03,,CASH_BALANCE_BREAK,-1016.87,-2016.87,1000.0,1000.0,0
432,2,2022-02-21,,CASH_BALANCE_BREAK,-1379.51,-1382.01,2.5,2.5,1
433,6,2022-04-19,,CASH_BALANCE_BREAK,-2440.99,-2456.49,15.5,15.5,6
434,1,2021-12-06,,CASH_BALANCE_BREAK,-1047.58,-2047.58,1000.0,1000.0,0
435,1,2021-12-08,,CASH_BALANCE_BREAK,-1047.58,-2047.58,1000.0,1000.0,0
436,2,2021-11-07,,CASH_BALANCE_BREAK,-1341.01,-1343.51,2.5,2.5,1
437,2,2021-03-27,,CASH_BALANCE_BREAK,-1584.47,-1586.97,2.5,2.5,1
438,5,2021-10-26,,CASH_BALANCE_BREAK,762.96,1012.96,-250.0,250.0,4
439,1,2022-03-19,,CASH_BALANCE_BREAK,-1016.87,-2016.87,1000.0,1000.0,0
440,2,2021-08-20,,CASH_BALANCE_BREAK,-1251.53,-1254.03,2.5,2.5,1
441,5,2021-08-20,,CASH_BALANCE_BREAK,260.88,510.88,-250.0,250.0,4
442,1,2021-07-19,,CASH_BALANCE_BREAK,-592.19,-1592.19,1000.0,1000.0,0
443,1,2021-07-29,,CASH_BALANCE_BREAK,-684.54,-1684.54,1000.0,1000.0,0
444,2,2021-11-04,,CASH_BALANCE_BREAK,-1341.01,-1343.51,2.5,2.5,1
445,2,2021-05-13,,CASH_BALANCE_BREAK,-1271.28,-1273.78,2.5,2.5,1
446,2,2021-03-30,,CASH_BALANCE_BREAK,-1584.47,-1586.97,2.5,2.5,1
447,2,2021-06-04,,CASH_BALANCE_BREAK,-1253.05,-1255.55,2.5,2.5,1
448,1,2021-11-25,,CASH_BALANCE_BREAK,-1047.58,-2047.58,1000.0,1000.0,0
449,2,2021-11-20,,CASH_BALANCE_BREAK,-1337.29,-1339.79,2.5,2.5,1
450,1,2022-06-07,,CASH_BALANCE_BREAK,-1284.32,-2284.32,1000.0,1000.0,0
451,2,2022-06-07,,CASH_BALANCE_BREAK,-520.25,-522.75,2.5,2.5,1
452,1,2023-01-02,,CASH_BALANCE_BREAK,-1229.65,-2229.65,1000.0,1000.0,0
453,2,2022-05-22,,CASH_BALANCE_BREAK,-520.25,-522.75,2.5,2.5,1
454,5,2021-10-29,,CASH_BALANCE_BREAK,768.52,1018.52,-250.0,250.0,4
455,1,2021-04-27,,CASH_BALANCE_BREAK,-1005.94,-2005.94,1000.0,1000.0,0
456,5,2022-08-18,,CASH_BALANCE_BREAK,4456.74,4706.74,-250.0,250.0,4
457,5,2022-09-17,,CASH_BALANCE_BREAK,4464.85,4714.85,-250.0,250.0,4
458,1,2021-05-11,,CASH_BALANCE_BREAK,-405.94,-1405.94,1000.0,1000.0,0
459,2,2021-05-11,,CASH_BALANCE_BREAK,-1271.28,-1273.78,2.5,2.5,1
460,5,2021-09-03,,CASH_BALANCE_BREAK,262.96,512.96,-250.0,250.0,4
461,5,2023-01-29,,CASH_BALANCE_BREAK,5572.82,5822.82,-250.0,250.0,4
462,5,2022-03-10,,CASH_BALANCE_BREAK,1380.44,1630.44,-250.0,250.0,4
463,1,2023-01-26,,CASH_BALANCE_BREAK,-1229.65,-2229.65,1000.0,1000.0,0
464,2,2022-12-31,,CASH_BALANCE_BREAK,-936.87,-939.37,2.5,2.5,1
465,5,2021-12-04,,CASH_BALANCE_BREAK,1168.52,1418.52,-250.0,250.0,4
466,1,2023-02-26,,CASH_BALANCE_BREAK,-1261.89,-2261.89,1000.0,1000.0,0
467,5,2022-12-21,,CASH_BALANCE_BREAK,5564.78,5814.78,-250.0,250.0,4
468,2,2023-02-24,,CASH_BALANCE_BREAK,-820.18,-822.68,2.5,2.5,1
469,5,2022-11-03,,CASH_BALANCE_BREAK,4230.23,4480.23,-250.0,250.0,4
470,6,2022-06-05,,CASH_BALANCE_BREAK,-1437.52,-1453.02,15.5,15.5,6
471,2,2021-07-03,,CASH_BALANCE_BREAK,-1266.11,-1268.61,2.5,2.5,1
472,5,2022-12-23,,CASH_BALANCE_BREAK,5564.78,5814.78,-250.0,250.0,4
473,6,2022-12-24,,CASH_BALANCE_BREAK,-1739.01,-1754.51,15.5,15.5,6
474,5,2022-11-22,,CASH_BALANCE_BREAK,4230.23,4480.23,-250.0,250.0,4
475,1,2023-01-04,,CASH_BALANCE_BREAK,-1229.65,-2229.65,1000.0,1000.0,0
476,6,2023-05-19,,CASH_BALANCE_BREAK,-783.59,-799.09,15.5,15.5,6
477,1,2023-05-20,,CASH_BALANCE_BREAK,-2791.98,-3791.98,1000.0,1000.0,0
478,2,2023-05-20,,CASH_BALANCE_BREAK,-188.49,-190.99,2.5,2.5,1
479,6,2023-03-16,,CASH_BALANCE_BREAK,-1810.04,-1825.54,15.5,15.5,6
480,1,2022-04-28,,CASH_BALANCE_BREAK,-1045.54,-2045.54,1000.0,1000.0,0
481,1,2022-11-07,,CASH_BALANCE_BREAK,-1283.85,-2283.85,1000.0,1000.0,0
482,2,2021-02-15,,CASH_BALANCE_BREAK,839.5,837.0,2.5,2.5,1
483,1,2021-01-14,,CASH_BALANCE_BREAK,-380.07,-1380.07,1000.0,1000.0,0
484,1,2021-03-03,,CASH_BALANCE_BREAK,-919.27,-1919.27,1000.0,1000.0,0
485,1,2021-10-14,,CASH_BALANCE_BREAK,-927.71,-1927.71,1000.0,1000.0,0
486,1,2021-03-14,,CASH_BALANCE_BREAK,-919.27,-1919.27,1000.0,1000.0,0
487,1,2022-03-04,,CASH_BALANCE_BREAK,-1016.87,-2016.87,1000.0,1000.0,0
488,1,2022-06-11,,CASH_BALANCE_BREAK,-1284.32,-2284.32,1000.0,1000.0,0
489,2,2021-09-01,,CASH_BALANCE_BREAK,-1377.17,-1379.67,2.5,2.5,1
490,1,2022-08-10,,CASH_BALANCE_BREAK,-1283.39,-2283.39,1000.0,1000.0,0
491,6,2022-08-10,,CASH_BALANCE_BREAK,-1584.25,-1599.75,15.5,15.5,6
492,5,2021-11-14,,CASH_BALANCE_BREAK,768.52,1018.52,-250.0,250.0,4
493,5,2021-10-09,,CASH_BALANCE_BREAK,762.96,1012.96,-250.0,250.0,4
494,2,2023-01-12,,CASH_BALANCE_BREAK,-936.56,-939.06,2.5,2.5,1
495,1,2022-11-08,,CASH_BALANCE_BREAK,-1283.85,-2283.85,1000.0,1000.0,0
496,6,2022-11-08,,CASH_BALANCE_BREAK,-1484.66,-1500.16,15.5,15.5,6
497,1,2021-11-19,,CASH_BALANCE_BREAK,-1047.58,-2047.58,1000.0,1000.0,0
498,2,2021-11-19,,CASH_BALANCE_BREAK,-1337.29,-1339.79,2.5,2.5,1
499,1,2021-07-17,,CASH_BALANCE_BREAK,-592.19,-1592.19,1000.0,1000.0,0
500,6,2022-05-11,,CASH_BALANCE_BREAK,-1340.99,-1356.49,15.5,15.5,6
501,2,2022-10-11,,CASH_BALANCE_BREAK,-884.91,-887.41,2.5,2.5,1
502,2,2022-05-08,,CASH_BALANCE_BREAK,-267.88,-270.38,2.5,2.5,1
503,5,2022-05-08,,CASH_BALANCE_BREAK,3201.34,3451.34,-250.0,250.0,4
504,1,2022-05-20,,CASH_BALANCE_BREAK,-1284.32,-2284.32,1000.0,1000.0,0
505,1,2023-01-22,,CASH_BALANCE_BREAK,-1229.65,-2229.65,1000.0,1000.0,0
506,6,2022-03-22,,CASH_BALANCE_BREAK,-635.26,-650.76,15.5,15.5,6
507,1,2023-06-21,,CASH_BALANCE_BREAK,-2796.17,-3796.17,1000.0,1000.0,0
508,6,2023-06-21,,CASH_BALANCE_BREAK,-1121.48,-1136.98,15.5,15.5,6
509,2,2023-06-22,,CASH_BALANCE_BREAK,-437.34,-439.84,2.5,2.5,1
510,6,2023-03-15,,CASH_BALANCE_BREAK,-1823.87,-1839.37,15.5,15.5,6
511,2,2022-07-15,,CASH_BALANCE_BREAK,-615.08,-617.58,2.5,2.5,1
512,5,2022-12-04,,CASH_BALANCE_BREAK,4230.23,4480.23,-250.0,250.0,4
513,6,2022-12-04,,CASH_BALANCE_BREAK,-1484.66,-1500.16,15.5,15.5,6
514,1,2022-10-19,,CASH_BALANCE_BREAK,-1358.81,-2358.81,1000.0,1000.0,0
515,5,2022-01-28,,CASH_BALANCE_BREAK,1374.55,1624.55,-250.0,250.0,4
516,1,2021-10-18,,CASH_BALANCE_BREAK,-927.71,-1927.71,1000.0,1000.0,0
517,2,2022-01-27,,CASH_BALANCE_BREAK,-1328.37,-1330.87,2.5,2.5,1
518,1,2022-02-12,,CASH_BALANCE_BREAK,-1022.78,-2022.78,1000.0,1000.0,0
519,2,2022-02-12,,CASH_BALANCE_BREAK,-1379.51,-1382.01,2.5,2.5,1
520,2,2021-10-26,,CASH_BALANCE_BREAK,-1358.34,-1360.84,2.5,2.5,1
521,1,2022-03-26,,CASH_BALANCE_BREAK,-1016.87,-2016.87,1000.0,1000.0,0
522,1,2021-08-20,,CASH_BALANCE_BREAK,-680.19,-1680.19,1000.0,1000.0,0
523,2,2021-10-02,,CASH_BALANCE_BREAK,-1358.34,-1360.84,2.5,2.5,1
524,2,2021-11-21,,CASH_BALANCE_BREAK,-1337.29,-1339.79,2.5,2.5,1
525,2,2021-12-23,,CASH_BALANCE_BREAK,-1333.6,-1336.1,2.5,2.5,1
526,6,2022-08-07,,CASH_BALANCE_BREAK,-1584.25,-1599.75,15.5,15.5,6
527,1,2022-09-27,,CASH_BALANCE_BREAK,-1365.4,-2365.4,1000.0,1000.0,0
528,5,2022-09-20,,CASH_BALANCE_BREAK,4464.85,4714.85,-250.0,250.0,4
529,2,2022-10-21,,CASH_BALANCE_BREAK,-884.91,-887.41,2.5,2.5,1
530,1,2022-04-24,,CASH_BALANCE_BREAK,-994.68,-1994.68,1000.0,1000.0,0
531,6,2023-02-22,,CASH_BALANCE_BREAK,-1823.87,-1839.37,15.5,15.5,6
532,5,2023-05-22,,CASH_BALANCE_BREAK,6491.22,6741.22,-250.0,250.0,4
533,2,2023-02-15,,CASH_BALANCE_BREAK,-843.15,-845.65,2.5,2.5,1
534,5,2023-03-28,,CASH_BALANCE_BREAK,5646.75,5896.75,-250.0,250.0,4
535,2,2022-03-29,,CASH_BALANCE_BREAK,-1369.24,-1371.74,2.5,2.5,1
536,2,2021-04-02,,CASH_BALANCE_BREAK,-1584.47,-1586.97,2.5,2.5,1
537,5,2022-04-09,,CASH_BALANCE_BREAK,1389.5,1639.5,-250.0,250.0,4
538,2,2021-06-11,,CASH_BALANCE_BREAK,-1253.05,-1255.55,2.5,2.5,1
539,5,2022-10-06,,CASH_BALANCE_BREAK,4341.62,4591.62,-250.0,250.0,4
540,1,2022-04-19,,CASH_BALANCE_BREAK,-994.68,-1994.68,1000.0,1000.0,0
541,1,2022-11-03,,CASH_BALANCE_BREAK,-1283.85,-2283.85,1000.0,1000.0,0
542,1,2021-01-07,,CASH_BALANCE_BREAK,-380.07,-1380.07,1000.0,1000.0,0
543,1,2021-01-15,,CASH_BALANCE_BREAK,-380.07,-1380.07,1000.0,1000.0,0
544,1,2022-03-05,,CASH_BALANCE_BREAK,-1016.87,-2016.87,1000.0,1000.0,0
545,2,2021-08-18,,CASH_BALANCE_BREAK,-1251.53,-1254.03,2.5,2.5,1
546,5,2022-06-07,,CASH_BALANCE_BREAK,3501.34,3751.34,-250.0,250.0,4
547,5,2022-06-23,,CASH_BALANCE_BREAK,3501.34,3751.34,-250.0,250.0,4
548,5,2022-08-14,,CASH_BALANCE_BREAK,4451.23,4701.23,-250.0,250.0,4
549,5,2022-05-21,,CASH_BALANCE_BREAK,3501.34,3751.34,-250.0,250.0,4
550,6,2022-05-16,,CASH_BALANCE_BREAK,-1340.99,-1356.49,15.5,15.5,6
551,5,2022-03-17,,CASH_BALANCE_BREAK,1380.44,1630.44,-250.0,250.0,4
552,1,2022-06-26,,CASH_BALANCE_BREAK,-1381.37,-2381.37,1000.0,1000.0,0
553,5,2021-10-19,,CASH_BALANCE_BREAK,762.96,1012.96,-250.0,250.0,4
554,2,2021-10-21,,CASH_BALANCE_BREAK,-1358.34,-1360.84,2.5,2.5,1
555,5,2021-12-29,,CASH_BALANCE_BREAK,1868.52,2118.52,-250.0,250.0,4
556,1,2022-04-08,,CASH_BALANCE_BREAK,-1012.66,-2012.66,1000.0,1000.0,0
557,5,2021-09-15,,CASH_BALANCE_BREAK,262.96,512.96,-250.0,250.0,4
558,2,2021-07-10,,CASH_BALANCE_BREAK,-1266.11,-1268.61,2.5,2.5,1
559,2,2021-04-13,,CASH_BALANCE_BREAK,-1790.68,-1793.18,2.5,2.5,1
560,1,2021-02-27,,CASH_BALANCE_BREAK,-919.27,-1919.27,1000.0,1000.0,0
561,1,2021-10-05,,CASH_BALANCE_BREAK,-927.71,-1927.71,1000.0,1000.0,0
562,2,2021-09-03,,CASH_BALANCE_BREAK,-1377.17,-1379.67,2.5,2.5,1
563,1,2022-03-10,,CASH_BALANCE_BREAK,-1016.87,-2016.87,1000.0,1000.0,0
564,2,2022-03-10,,CASH_BALANCE_BREAK,-1369.24,-1371.74,2.5,2.5,1
565,5,2022-11-15,,CASH_BALANCE_BREAK,4230.23,4480.23,-250.0,250.0,4
566,5,2022-12-27,,CASH_BALANCE_BREAK,5564.78,5814.78,-250.0,250.0,4
567,6,2023-05-02,,CASH_BALANCE_BREAK,-783.59,-799.09,15.5,15.5,6
568,5,2022-11-11,,CASH_BALANCE_BREAK,4230.23,4480.23,-250.0,250.0,4
